game_id,title,franchise,developer,publisher,developer_size,development_years,budget_million_usd,release_date,release_year,genre,age_rating,game_engine,launch_price_usd,current_price_usd,metacritic_score,user_score,steam_rating_percent,copies_sold_million,estimated_revenue_million,peak_players,main_story_hours,completionist_hours,game_size_gb,minimum_ram_gb,recommended_ram_gb,vr_support,ray_tracing,goty_award,award_count,nomination_count,commercial_success
104,Need for Speed 11,Need for Speed,Montoya Inc,Tanner-Gilbert,AA,3.1,21.42,2016-08-26,2016,FPS,E10+,Creation Engine,29.99,18.0,88,8.6,88,9.86,356.61,1519753,5.9,19.4,66.7,16,16,0,0,0,2,11,Hit
105,Resident Evil 11,Resident Evil,Gilbert-Garcia,Lawson Group,Indie,1.6,1.03,2018-06-28,2018,Action,M,RE Engine,9.99,4.99,84,8.2,79,3.49,49.22,573466,13.6,34.1,52.8,8,8,0,0,0,0,9,Average
106,Diablo 3,Diablo,Humphrey-Mccall,"Henderson, Bullock and Griffith",Indie,2.8,1.05,1996-04-08,1996,Simulation,M,Creation Engine,14.99,6.96,73,7.6,74,2.21,53.94,248057,10.1,56.4,17.0,4,8,0,0,0,0,2,Average
107,Terraria 3,Terraria,Norton LLC,Nelson-Pope,AAA,5.5,188.99,2008-04-11,2008,Simulation,T,Unity,59.99,38.7,78,7.6,77,20.72,1647.7,3193592,9.2,53.2,84.8,8,8,0,0,0,0,5,Blockbuster
108,Resident Evil 6,Resident Evil,Scott PLC,Vaughn Group,AA,1.8,9.95,2009-12-11,2009,Horror,E10+,Unity,49.99,26.21,91,9.5,90,11.59,660.8,2135854,5.6,14.3,62.2,8,8,0,0,0,3,3,Hit
109,Hades 6,Hades,Hancock PLC,"Keller, Stokes and Cook",Indie,3.1,1.22,2014-12-29,2014,Strategy,E,Decima,9.99,4.99,76,7.9,76,3.05,57.59,595165,14.8,75.5,50.5,8,8,0,0,0,0,7,Average
110,Halo 20,Halo,West PLC,Hardy and Sons,AA,2.3,37.3,1992-12-03,1992,Horror,E10+,RAGE,39.99,28.54,74,7.5,78,5.57,249.98,831522,6.1,15.4,31.5,4,8,0,0,0,0,7,Hit
111,Minecraft 3,Minecraft,Nguyen PLC,Cantu-Hernandez,AAA,5.3,135.84,2008-03-01,2008,RPG,M,Decima,59.99,40.51,79,8.0,79,35.35,2262.39,4422174,41.9,143.9,90.2,8,8,0,0,0,0,9,Blockbuster
112,Hades 7,Hades,Norton-Calderon,"Byrd, Wilson and Roth",AAA,6.4,183.06,2001-08-30,2001,Adventure,E,Creation Engine,59.99,58.77,88,8.7,90,36.9,2686.21,6926021,9.2,36.2,75.0,4,8,0,0,0,2,11,Blockbuster
113,The Witcher 7,The Witcher,Oconnor-Adams,"James, Higgins and Moore",AAA,3.7,212.27,2024-10-28,2024,FPS,E,Creation Engine,69.99,69.64,83,8.4,84,43.59,3470.85,6306933,5.3,16.6,118.8,16,16,0,1,0,0,0,Legendary
114,Assassin's Creed 7,Assassin's Creed,"Lewis, Johnson and Herrera",Berger-Rodriguez,Indie,2.5,2.41,1992-03-15,1992,Adventure,T,Frostbite,19.99,4.99,63,6.5,58,1.21,43.12,213587,11.0,42.9,11.1,4,8,0,0,0,0,4,Average
115,Civilization 2,Civilization,Harmon-Williams,Thornton-Rose,AAA,4.0,95.57,2005-01-08,2005,FPS,E,Godot,59.99,59.29,92,9.1,87,33.13,2477.18,4305683,5.8,16.5,85.7,8,8,0,0,0,3,4,Blockbuster
116,Forza 12,Forza,"Berry, Scott and Henderson",Reyes-Thompson,AAA,5.1,248.1,2003-12-09,2003,Adventure,E,Unreal Engine 4,59.99,40.76,83,8.4,79,34.93,2403.13,5502377,8.7,38.0,86.2,4,8,0,0,0,0,1,Blockbuster
117,Civilization 1,Civilization,"Johnston, Anderson and Moses","Robertson, Foley and Singh",AA,2.5,10.25,2012-12-01,2012,Action,T,Unreal Engine 5,39.99,36.53,79,8.3,74,6.96,300.39,1011029,12.2,39.2,65.7,8,8,0,0,0,0,9,Hit
118,Call of Duty 20,Call of Duty,Brewer-Case,Hernandez Inc,Indie,1.6,1.2,2002-09-16,2002,Horror,E,Unity,14.99,4.99,68,6.6,70,1.62,53.14,363052,7.0,15.2,30.0,4,8,0,0,0,0,7,Average
119,Resident Evil 16,Resident Evil,Castaneda Inc,Garcia Inc,AAA,1.7,79.61,1994-09-11,1994,RPG,M,Decima,59.99,43.48,69,6.7,64,15.15,1145.25,2188218,33.0,143.9,67.5,4,8,0,0,0,0,3,Blockbuster
120,Halo 9,Halo,Stewart-Randolph,Santiago PLC,AAA,3.8,131.32,2001-05-11,2001,Adventure,E10+,Unreal Engine 4,59.99,42.92,86,8.8,82,38.77,2697.39,5494409,11.4,40.0,73.1,4,8,0,0,0,1,5,Blockbuster
121,Final Fantasy 2,Final Fantasy,Walker PLC,Barr Group,Indie,2.0,3.78,2016-03-08,2016,FPS,E,Unity,9.99,4.99,78,8.0,76,2.1,36.29,257612,7.2,17.0,48.9,8,8,0,0,0,0,1,Average
122,Hades 15,Hades,Strong Ltd,"Parsons, Holloway and Harris",AA,2.9,33.04,2013-11-07,2013,Sandbox,E,Unreal Engine 5,29.99,9.28,82,8.2,79,11.12,524.1,1833631,19.5,230.6,66.7,8,8,0,0,0,0,0,Hit
123,Stardew Valley 18,Stardew Valley,Parrish Group,Lester and Sons,AAA,2.6,252.06,2017-06-01,2017,Simulation,T,Frostbite,59.99,39.19,86,8.5,87,52.85,3411.73,9021658,8.1,47.7,109.5,16,16,0,0,0,1,8,Legendary
124,Stardew Valley 5,Stardew Valley,"Wilkins, Bradford and Krause",Phelps-Welch,AAA,5.6,252.02,2014-02-24,2014,RPG,E10+,Decima,59.99,48.31,82,8.0,83,32.87,2263.79,5215661,34.9,145.7,101.2,8,8,0,0,0,0,10,Blockbuster
125,Far Cry 15,Far Cry,Harrison Group,"Holland, Prince and Ball",Indie,1.1,2.89,1996-02-12,1996,Action,M,Creation Engine,19.99,4.99,76,7.7,76,1.98,59.91,308381,10.7,40.3,10.9,4,8,0,0,0,0,0,Average
126,Minecraft 18,Minecraft,"Lawson, Cervantes and Weber","Glover, Wilson and Miller",AAA,1.8,208.9,2014-01-12,2014,Sandbox,T,Unreal Engine 5,59.99,38.38,82,8.5,78,40.56,2989.09,4395541,18.2,221.9,98.3,8,8,0,0,0,0,4,Legendary
127,Civilization 3,Civilization,Hubbard-Williams,Shea Ltd,Indie,1.5,2.04,2005-02-01,2005,RPG,E,Unreal Engine 5,9.99,4.99,76,7.7,80,1.55,43.13,301544,36.5,146.6,33.5,8,8,0,0,0,0,4,Average
128,Resident Evil 17,Resident Evil,Reed-Taylor,Clark-Morrison,Indie,3.2,1.43,2026-03-10,2026,Sports,E10+,Creation Engine,14.99,4.99,78,8.0,82,3.19,105.69,645759,1.9,8.7,65.8,8,16,0,0,0,0,5,Average
129,Battlefield 18,Battlefield,"Ibarra, Hughes and Cochran",Richardson-Mathews,Indie,2.3,3.06,2016-12-09,2016,FPS,E10+,Frostbite,24.99,13.59,73,7.0,70,2.55,78.26,385555,5.8,21.3,48.4,8,8,0,0,0,0,3,Average
130,Terraria 7,Terraria,Hudson Ltd,Paul Ltd,Indie,2.5,3.9,1999-10-09,1999,Sports,E,Anvil,24.99,10.74,75,7.7,79,2.86,88.98,333181,1.9,7.8,23.8,4,8,0,0,0,0,4,Average
131,Diablo 14,Diablo,"Johnson, Woods and Jones",Patterson-Anderson,Indie,2.6,0.28,2026-06-23,2026,Sports,E,Godot,19.99,16.9,85,8.4,88,3.81,135.71,512413,2.4,7.5,73.8,8,16,1,0,0,1,7,Average
132,Terraria 16,Terraria,Castillo PLC,Guzman Ltd,Indie,2.5,4.0,2017-08-17,2017,Action,M,Frostbite,9.99,4.99,79,8.3,78,2.41,37.61,435897,13.0,35.9,52.7,8,8,0,0,0,0,4,Average
133,Resident Evil 11,Resident Evil,"Mayo, Wang and Alexander","Delgado, Miller and Davis",AAA,3.6,79.89,2023-02-18,2023,Adventure,T,Frostbite,69.99,60.74,93,9.7,93,42.37,3701.63,4629812,9.2,41.9,121.3,16,16,1,1,0,3,7,Legendary
134,Cyberpunk 4,Cyberpunk,Wells-Williams,Ferrell Ltd,Indie,1.1,2.47,2002-04-08,2002,Sandbox,E,RE Engine,9.99,4.99,74,7.1,69,2.45,68.72,463409,16.1,223.9,31.9,4,8,0,0,0,0,2,Average
135,Terraria 16,Terraria,"Cameron, Lopez and Wilkins","Meadows, Paul and Daniels",AA,3.0,7.24,2018-12-30,2018,FPS,T,Anvil,49.99,28.06,91,9.0,95,8.71,501.21,1867513,6.4,20.6,71.1,16,16,0,0,0,3,3,Hit
136,Battlefield 7,Battlefield,Horn and Sons,Cook-Villarreal,AA,1.7,21.68,2024-10-06,2024,Racing,E10+,Decima,39.99,11.64,90,9.1,88,8.41,410.83,1356010,3.5,12.8,84.3,16,16,0,0,0,2,8,Hit
137,Assassin's Creed 8,Assassin's Creed,"Banks, Evans and Price",Griffith PLC,AAA,6.0,223.16,2024-09-17,2024,Simulation,E10+,RE Engine,69.99,57.0,88,8.8,85,52.63,4059.69,5896291,9.0,57.0,113.5,16,16,0,1,0,2,9,Legendary
138,Always Odyssey,Indie,Nunez Ltd,"Wallace, Barber and Moody",AA,2.3,17.17,2007-01-12,2007,Simulation,T,Unreal Engine 4,29.99,24.7,62,6.3,65,3.04,113.12,626532,10.7,45.2,48.4,8,8,0,0,0,0,2,Average
139,Minecraft 17,Minecraft,Miller-Reed,Sharp-Hopkins,AA,2.3,32.95,2005-01-02,2005,Horror,M,RAGE,29.99,8.2,80,7.7,78,10.18,483.23,2106821,5.1,13.5,45.7,8,8,0,0,0,0,0,Hit
140,Minecraft 2,Minecraft,Gardner-Gonzalez,"Castillo, Cohen and Daniels",Indie,2.5,1.2,2013-07-15,2013,FPS,M,Unreal Engine 5,14.99,12.91,72,6.9,73,1.78,58.01,394049,5.9,17.9,50.3,8,8,0,0,0,0,3,Average
141,Star Odyssey,Indie,"Campbell, Gutierrez and Hernandez",Harris and Sons,AAA,2.1,97.86,2010-10-14,2010,Adventure,T,Creation Engine,59.99,34.98,72,7.2,67,24.67,1913.38,5101331,9.4,40.1,90.1,8,8,0,0,0,0,6,Blockbuster
142,Call of Duty 2,Call of Duty,Mccoy and Sons,Jacobson-Garcia,Indie,3.4,0.44,1996-06-06,1996,FPS,E,Unreal Engine 5,19.99,13.15,79,7.6,81,2.21,63.56,470965,5.9,21.5,14.3,4,8,0,0,0,0,4,Average
143,Civilization 8,Civilization,Reed Inc,Fisher-Sampson,Indie,2.3,4.4,2018-05-13,2018,Racing,E,Godot,24.99,7.29,79,7.8,77,2.32,103.12,493022,4.3,13.2,50.4,8,8,0,0,0,0,2,Average
144,Terraria 12,Terraria,Brown Group,Aguilar and Sons,Indie,3.3,1.34,1991-03-14,1991,Strategy,T,Godot,19.99,4.99,53,5.5,57,0.81,17.84,179795,18.3,77.3,1.8,4,8,0,0,0,0,0,Flop
145,Need for Speed 11,Need for Speed,Taylor-Tate,"Davis, Washington and Perkins",AAA,2.6,191.77,2015-06-18,2015,Action,E,Anvil,59.99,57.19,75,7.7,71,25.7,1644.28,2944914,12.6,40.9,107.9,8,8,0,0,0,0,7,Blockbuster
146,The Witcher 9,The Witcher,Byrd-Wright,"Clark, Robertson and Wu",AAA,6.3,147.5,2010-05-15,2010,RPG,E10+,Frostbite,59.99,57.72,83,8.6,82,24.16,1592.03,5195261,36.9,135.8,93.2,8,8,0,0,0,0,7,Blockbuster
147,Forza 6,Forza,Benton PLC,Gibson-Thompson,AAA,5.8,254.94,1995-03-05,1995,Sandbox,E,Unity,59.99,51.53,86,8.6,87,45.59,2843.41,9921606,18.0,211.3,63.4,4,8,0,0,0,1,3,Legendary
148,Far Cry 11,Far Cry,"Yang, Roberts and Moore","Nguyen, Sutton and Beasley",AAA,5.1,129.33,1992-12-11,1992,RPG,E10+,Creation Engine,59.99,52.75,76,7.7,80,29.1,1983.23,5729454,34.5,131.9,57.2,4,8,0,0,0,0,1,Blockbuster
149,Final Fantasy 19,Final Fantasy,Johnson-Scott,Schultz-James,AAA,6.7,47.37,2011-07-10,2011,Action,E10+,RAGE,59.99,50.87,83,8.0,87,38.73,2858.01,4870306,12.3,42.0,93.8,8,8,0,0,0,0,4,Blockbuster
150,Mention Odyssey,Indie,Harris-Jackson,"Morris, Yang and Singleton",AA,3.5,20.44,2015-04-01,2015,Adventure,T,Creation Engine,29.99,4.99,86,8.3,80,11.38,547.7,1490728,11.5,41.7,65.0,8,8,0,0,0,1,1,Hit
151,Hades 10,Hades,King-Mckee,Freeman PLC,AAA,5.3,219.51,2018-04-20,2018,Adventure,T,RAGE,59.99,50.29,85,8.4,84,49.8,3647.45,7970716,9.5,39.0,108.1,16,16,0,0,0,1,11,Legendary
152,Hades 8,Hades,Evans Group,Daniels Group,AA,2.6,9.14,2021-08-28,2021,Sports,E10+,Anvil,29.99,4.99,77,7.4,80,9.1,356.82,1175752,1.9,9.0,76.7,16,16,1,0,0,0,7,Hit
153,President Odyssey,Indie,Harris-Frye,"Graves, Mayo and Hill",AAA,6.6,176.74,2006-10-24,2006,Sports,T,Creation Engine,59.99,46.45,88,8.6,91,42.71,3326.7,5732864,1.8,9.2,82.5,8,8,0,0,0,2,12,Legendary
154,Call of Duty 10,Call of Duty,Johnson LLC,Woodard-Joseph,AA,2.6,21.75,2006-02-08,2006,Sandbox,E,Unity,49.99,29.47,68,7.2,62,4.31,299.34,556718,16.7,228.2,53.7,8,8,0,0,0,0,2,Average
155,Civilization 8,Civilization,"Hernandez, Shaw and Brown","Mcintyre, Leach and Everett",Indie,4.0,2.92,2009-09-07,2009,Strategy,T,Frostbite,24.99,4.99,84,8.6,82,2.45,100.37,460055,19.7,81.7,39.0,8,8,0,0,0,0,10,Average
156,Diablo 9,Diablo,Kerr PLC,"Jones, Osborne and Harvey",AA,3.5,6.11,1992-08-04,1992,Simulation,E,Unreal Engine 4,29.99,4.99,69,6.6,73,5.4,177.12,785176,10.3,46.0,21.5,4,8,0,0,0,0,4,Hit
157,Civilization 9,Civilization,Hernandez-Jackson,Carter-Little,AAA,5.2,88.29,2002-01-21,2002,Horror,T,Frostbite,59.99,43.96,74,7.3,73,19.62,1257.25,4325611,6.6,17.9,75.8,4,8,0,0,0,0,4,Blockbuster
158,The Witcher 17,The Witcher,Washington Group,"Lee, White and Pugh",AAA,2.3,116.31,2023-09-22,2023,Strategy,E10+,Godot,69.99,41.81,93,9.0,92,61.83,5103.75,10865526,15.1,80.0,119.7,16,16,0,1,0,3,13,Legendary
159,Civilization 11,Civilization,Miller-Stephens,Delgado-Dominguez,AA,2.7,14.52,2013-11-10,2013,Action,M,RE Engine,49.99,23.04,89,8.5,83,7.75,417.96,1584923,12.6,35.4,63.6,8,8,0,0,0,2,12,Hit
160,Minecraft 12,Minecraft,Ortega Group,"Ellis, Baker and Crosby",AAA,1.4,264.56,2026-10-05,2026,Horror,M,Unreal Engine 4,69.99,55.99,87,8.7,88,47.93,4217.39,5077190,7.1,17.5,122.4,16,16,1,1,0,1,6,Legendary
161,Civilization 19,Civilization,"Brown, Munoz and Stevenson",Cooley-Gray,AA,4.0,24.62,2000-06-03,2000,Racing,E,Anvil,49.99,43.49,77,7.6,79,8.27,550.68,1159592,3.5,11.4,36.7,4,8,0,0,0,0,6,Hit
162,Civilization 3,Civilization,Ramirez PLC,Taylor-Ruiz,AA,2.0,36.49,1990-10-20,1990,Horror,M,Frostbite,49.99,24.48,58,5.4,55,3.75,255.95,772557,5.7,15.7,19.7,4,8,0,0,0,0,5,Average
163,Resident Evil 6,Resident Evil,"Greene, Ellis and Davis","Aguilar, Jenkins and Brown",Indie,3.3,4.09,2020-02-06,2020,FPS,T,Creation Engine,24.99,4.99,84,8.0,82,2.69,104.97,372604,6.3,21.4,55.4,8,8,0,0,0,0,9,Average
164,Hades 14,Hades,Nguyen and Sons,Peters-Brown,Indie,1.3,3.82,1997-12-21,1997,Adventure,E10+,Unity,14.99,4.99,69,6.6,68,2.24,57.02,455848,10.0,42.8,22.2,4,8,0,0,0,0,2,Average
165,Far Cry 18,Far Cry,"Mcmahon, Rodriguez and Hahn",Smith-Turner,Indie,1.0,1.14,1996-09-01,1996,Horror,E,Godot,19.99,4.99,69,7.0,69,1.49,43.02,185491,5.2,15.2,12.8,4,8,0,0,0,0,0,Average
166,Grand Theft Auto 11,Grand Theft Auto,Bishop-Reyes,"Jensen, Williams and Ward",AA,3.9,6.94,2009-12-12,2009,Simulation,E10+,Creation Engine,39.99,19.44,78,8.0,81,7.66,362.46,1707026,8.7,47.3,54.9,8,8,0,0,0,0,4,Hit
167,Final Fantasy 7,Final Fantasy,"Clark, Davis and Sandoval",Sanchez Inc,AAA,3.8,231.54,1994-12-11,1994,Sports,E10+,Anvil,59.99,37.06,80,7.8,80,35.87,2689.76,4730591,1.9,7.4,64.2,4,8,0,0,0,0,2,Blockbuster
168,Grand Theft Auto 10,Grand Theft Auto,Hendrix-White,"Delgado, Johnson and White",Indie,3.9,2.9,2026-02-09,2026,Sandbox,M,Anvil,24.99,23.57,77,7.6,73,1.86,75.38,282095,23.0,238.4,71.0,8,16,0,0,0,0,2,Average
169,Assassin's Creed 7,Assassin's Creed,Patel-Calhoun,White-Carlson,AAA,2.2,335.85,2015-05-07,2015,Sports,E,RE Engine,59.99,39.96,86,8.7,82,40.29,2832.02,5978237,1.9,9.4,98.6,8,8,0,0,0,1,7,Legendary
170,Table Odyssey,Indie,King-Downs,"Davis, Wallace and Cervantes",Indie,3.1,2.29,2017-06-13,2017,RPG,M,Unity,9.99,4.99,92,9.3,90,4.06,84.5,741084,36.3,167.3,54.1,8,8,0,0,0,3,6,Average
171,Minecraft 1,Minecraft,White-Prince,Pierce Inc,AA,2.4,33.41,1998-06-09,1998,Strategy,M,Decima,49.99,44.22,79,7.9,83,10.23,622.19,1810193,19.3,67.2,32.2,4,8,0,0,0,0,2,Hit
172,Assassin's Creed 12,Assassin's Creed,"Schwartz, Miller and Moore","Roberts, Scott and Obrien",AAA,1.7,94.22,1998-11-08,1998,FPS,M,Unreal Engine 4,59.99,34.41,96,9.6,96,61.77,3954.03,10441163,6.1,18.0,68.9,4,8,0,0,1,4,5,Legendary
173,Forza 16,Forza,Patterson Group,Perkins-Curtis,AAA,4.3,191.23,1991-09-17,1991,Simulation,M,Anvil,59.99,34.76,74,7.0,72,17.14,1286.43,3581211,11.3,49.5,63.1,4,8,0,0,0,0,4,Blockbuster
174,Stardew Valley 16,Stardew Valley,Poole Ltd,King Ltd,Indie,1.8,3.02,2022-09-01,2022,RPG,T,Unreal Engine 5,19.99,10.81,71,7.1,66,2.03,70.16,332430,38.5,167.1,62.4,8,16,0,0,0,0,3,Average
175,Stardew Valley 17,Stardew Valley,Hill-Miles,Edwards-Moore,AAA,2.8,52.95,2008-12-29,2008,FPS,M,Unity,59.99,54.54,74,7.7,76,27.65,2064.16,5792093,5.4,18.0,94.8,8,8,0,0,0,0,8,Blockbuster
176,Herself Odyssey,Indie,"Shelton, Medina and Parks","Brooks, Hines and Young",AAA,1.7,324.83,1992-04-12,1992,Horror,T,Godot,59.99,41.07,64,6.5,59,11.58,875.27,1596245,6.7,17.3,63.0,4,8,0,0,0,0,4,Hit
177,Call of Duty 12,Call of Duty,Gutierrez Inc,"Cruz, Johnson and Cox",Indie,1.4,4.93,2001-09-09,2001,FPS,T,Unreal Engine 4,9.99,4.99,86,8.2,90,3.5,49.2,595081,5.8,21.2,23.7,4,8,0,0,0,1,6,Average
178,Minecraft 13,Minecraft,Mercado-Herring,"Brewer, Morris and Harvey",AAA,2.6,271.49,2021-04-04,2021,Sports,E,Unreal Engine 5,59.99,58.48,90,9.1,92,30.89,2038.52,4271380,1.7,8.9,116.1,16,16,0,1,0,2,5,Blockbuster
179,Assassin's Creed 16,Assassin's Creed,"Lopez, Mathews and Lloyd",Novak-Nguyen,AAA,4.2,287.06,1991-10-18,1991,Action,T,Unreal Engine 4,59.99,44.09,75,7.4,77,34.73,2164.55,4533928,10.3,35.2,55.3,4,8,0,0,0,0,4,Blockbuster
180,Diablo 4,Diablo,Owen and Sons,Mccormick-Livingston,AAA,4.0,286.14,2008-12-05,2008,Sandbox,E10+,Decima,59.99,47.99,78,7.9,78,25.35,1956.2,4133548,21.1,215.2,87.7,8,8,0,0,0,0,2,Blockbuster
181,Grand Theft Auto 4,Grand Theft Auto,"Gibson, Austin and Rios",Dixon-Alvarez,Indie,1.3,2.48,2019-10-16,2019,Sandbox,E10+,Anvil,19.99,15.9,75,7.9,73,2.23,54.73,483672,22.5,181.4,62.1,8,8,1,0,0,0,1,Average
182,Cyberpunk 4,Cyberpunk,Hawkins LLC,Olson and Sons,AAA,5.3,347.43,1999-09-07,1999,Horror,E10+,Anvil,59.99,45.34,70,7.3,68,17.05,1352.12,2111326,6.5,16.8,72.1,4,8,0,0,0,0,0,Blockbuster
183,The Witcher 7,The Witcher,Lewis-Lozano,Roberts-Diaz,Indie,1.7,0.91,2020-05-21,2020,RPG,E,Unity,19.99,4.99,79,8.0,80,3.25,104.39,378695,40.9,129.1,55.9,8,8,0,0,0,0,1,Average
184,Diablo 9,Diablo,Parker-Anderson,"Palmer, Williams and Donovan",Indie,2.4,1.2,2018-06-17,2018,Simulation,E,Unreal Engine 5,24.99,4.99,77,7.9,79,2.48,93.94,293616,9.0,54.0,60.3,8,8,0,0,0,0,10,Average
185,Resident Evil 11,Resident Evil,"Valenzuela, Bishop and Sullivan",Washington-Wallace,Indie,1.2,0.31,2020-02-05,2020,Racing,M,Unity,19.99,14.7,76,7.8,72,2.8,75.25,482862,3.5,12.6,58.7,8,8,0,0,0,0,1,Average
186,Halo 8,Halo,Dunn-Lee,Parker Ltd,Indie,2.7,3.74,2000-01-08,2000,FPS,M,Unreal Engine 4,24.99,4.99,73,7.4,75,2.59,97.69,514390,5.7,21.3,24.8,4,8,0,0,0,0,5,Average
187,Halo 5,Halo,Dunn LLC,"Jenkins, King and Scott",AAA,5.6,97.32,1999-01-12,1999,Racing,E,Anvil,59.99,31.29,78,7.8,81,23.63,1476.14,3836155,3.2,14.1,70.9,4,8,0,0,0,0,3,Blockbuster
188,Resident Evil 2,Resident Evil,Fletcher Group,"Hodge, Lane and Green",Indie,2.9,0.87,2006-12-18,2006,Sports,E10+,Frostbite,14.99,4.99,69,6.8,72,2.23,72.38,240102,2.1,8.4,33.8,8,8,0,0,0,0,2,Average
189,Cyberpunk 6,Cyberpunk,"Blevins, Lee and Hines",Berry Group,AAA,1.1,257.02,2008-09-07,2008,Sandbox,E,Unreal Engine 4,59.99,36.1,89,8.8,84,42.53,2676.68,8313416,19.9,187.4,92.9,8,8,0,0,0,2,7,Legendary
190,Resident Evil 17,Resident Evil,"Jimenez, Lawrence and Hoffman","Hernandez, Sanchez and Gonzalez",AAA,2.6,332.67,2015-05-17,2015,Strategy,T,Unreal Engine 4,59.99,42.62,75,7.7,74,31.73,2018.83,4877529,15.5,64.3,104.7,8,8,0,0,0,0,1,Blockbuster
191,Resident Evil 9,Resident Evil,Shepherd-Allen,"Williams, Rodriguez and Perez",AAA,2.5,45.48,2000-04-14,2000,Action,T,Frostbite,59.99,47.22,73,7.2,76,26.08,1890.61,4695328,12.1,38.8,72.3,4,8,0,0,0,0,2,Blockbuster
192,Cyberpunk 16,Cyberpunk,Miller Group,Reed Ltd,AAA,2.9,150.79,2021-09-15,2021,Sandbox,E,RAGE,59.99,34.92,82,8.3,84,31.58,2516.74,6422006,16.1,235.4,111.5,16,16,1,1,0,0,3,Blockbuster
193,Battlefield 14,Battlefield,Hawkins-Brown,Hogan-Campbell,AAA,4.3,60.93,2017-06-08,2017,Sports,M,RE Engine,59.99,48.49,84,8.0,84,26.07,1764.58,3384889,1.6,7.5,107.5,16,16,0,0,0,0,0,Blockbuster
194,Halo 18,Halo,Thornton Group,"Thomas, Hammond and Martinez",AAA,3.2,116.28,2020-09-14,2020,Sports,M,Godot,59.99,41.5,81,7.7,80,36.47,2696.83,6129011,2.1,7.9,111.2,16,16,0,1,0,0,3,Blockbuster
195,Cyberpunk 11,Cyberpunk,Garcia-Farrell,"Evans, Gonzalez and Vaughn",Indie,3.1,4.99,2020-07-02,2020,Sports,E,Anvil,19.99,4.99,81,7.7,85,2.98,73.71,451299,1.9,8.3,59.7,8,8,1,0,0,0,6,Average
196,Grand Theft Auto 15,Grand Theft Auto,"Mclaughlin, Reed and Zimmerman","Sims, Johnson and Mcintosh",AAA,4.1,316.2,2011-05-05,2011,FPS,M,Unreal Engine 5,59.99,34.77,94,9.0,97,64.88,4566.37,12533869,5.3,19.7,96.2,8,8,0,0,1,4,8,Legendary
197,Hades 10,Hades,Deleon LLC,Todd-Daugherty,Indie,2.4,0.5,2011-08-12,2011,Action,E,Godot,9.99,4.99,86,8.6,89,3.31,89.11,395284,12.3,34.1,43.1,8,8,0,0,0,1,7,Average
198,Terraria 13,Terraria,"Brown, Vazquez and Pierce",Fuller-Miller,AAA,1.4,201.84,1993-07-13,1993,RPG,E10+,Creation Engine,59.99,31.94,72,7.0,74,25.88,1638.08,5031044,29.8,162.5,68.2,4,8,0,0,0,0,2,Blockbuster
199,Hades 12,Hades,Maynard-Nichols,"Graham, Soto and Reynolds",AAA,4.5,323.24,2012-10-22,2012,Horror,E,Anvil,59.99,55.21,81,8.2,81,44.04,3439.61,5256196,7.0,14.8,101.3,8,8,0,0,0,0,0,Legendary
200,Resident Evil 16,Resident Evil,Price Inc,"Sims, Scott and Miller",Indie,1.7,1.14,1999-12-24,1999,Sports,M,Unreal Engine 5,24.99,4.99,81,8.4,85,3.29,136.0,678805,1.9,9.0,17.3,4,8,0,0,0,0,10,Average
201,Halo 4,Halo,Ruiz-Walker,Rodriguez PLC,AAA,1.3,183.27,1998-12-03,1998,Horror,E10+,Unity,59.99,41.37,80,7.7,77,39.5,2989.71,7261805,6.2,17.1,73.4,4,8,0,0,0,0,4,Blockbuster
202,The Witcher 8,The Witcher,"Riley, Stanley and Sanchez","Ellis, Hudson and Hudson",AAA,6.1,93.33,1990-04-29,1990,Sports,E,Anvil,59.99,50.59,67,7.1,66,12.72,961.96,1662278,2.0,8.2,56.3,4,8,0,0,0,0,0,Hit
203,Diablo 15,Diablo,"Bonilla, Grant and Peterson",Hernandez-Hayes,Indie,3.5,4.09,2013-03-05,2013,Sports,T,Unreal Engine 4,19.99,19.65,84,8.2,82,2.08,75.12,379277,2.1,8.8,42.9,8,8,0,0,0,0,4,Average
204,Minecraft 5,Minecraft,"Chavez, Evans and Hicks","Cantrell, Lamb and Gomez",Indie,1.8,1.84,2005-02-28,2005,Sandbox,E10+,Anvil,24.99,11.08,61,6.1,58,1.21,51.56,271572,17.8,207.6,34.2,8,8,0,0,0,0,9,Average
205,Diablo 10,Diablo,Williams-Hester,Guzman-Nunez,AA,2.6,7.13,2026-07-09,2026,Sandbox,M,Unreal Engine 4,29.99,10.39,88,8.9,82,13.94,610.86,1954721,22.8,192.4,83.4,16,16,0,0,0,2,7,Hit
206,Stardew Valley 18,Stardew Valley,"Johnson, Henderson and Brady","Smith, Duncan and Rodriguez",Indie,3.1,1.5,2007-03-18,2007,Sandbox,E10+,Unreal Engine 4,14.99,9.44,77,7.9,76,1.75,54.61,232699,22.5,206.9,36.8,8,8,0,0,0,0,7,Average
207,Final Fantasy 10,Final Fantasy,Phillips and Sons,Bryan-Gutierrez,AAA,2.6,204.78,1997-04-18,1997,Horror,T,Frostbite,59.99,46.0,77,7.7,79,30.78,2191.09,6164493,6.0,16.2,68.3,4,8,0,0,0,0,1,Blockbuster
